,Vendor,Batch,Assay_Plate_Barcode,sphering,Percent_Replicating,value_95_replicating,Plate_Map_Name,Modality,Images_per_well,Sites-SubSampled,Binning,Magnification,Number_of_channels,z_plane,BF_Zplanes,Anomaly,Unnamed: 0,spinning-disc,aperture,dry-immersion,vs-brightfield,simultaneous-excitation,sites,Percent_Matching,value_95_matching,cell_count
185,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,False,36.66666666666666,0.3986985456955325,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,13.953488372093023,0.4022933053500486,236567
186,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,46.66666666666666,0.1729002660558147,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.2166049497909782,257672
187,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,False,32.22222222222222,0.4063385851954375,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.3838616222410425,257672
188,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,54.44444444444444,0.154743967377599,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,18.6046511627907,0.1922688258067108,257747
189,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,False,37.77777777777778,0.4113906031093149,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.4674194347801904,257747
190,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,55.55555555555556,0.1766061257818098,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,10,,none,,,,,,,2.0,20.930232558139537,0.2416804475848983,232244
191,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,False,44.44444444444444,0.3327524861028501,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,10,,none,,,,,,,2.0,16.27906976744186,0.3876627460543742,232244
192,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,52.22222222222223,0.1328917831011134,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,10,,none,,,,,,,2.0,18.6046511627907,0.1790978992006769,217868
193,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,False,43.333333333333336,0.2670038271740776,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,10,,none,,,,,,,2.0,18.6046511627907,0.263174289402305,217868
194,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,45.55555555555556,0.1511224049475794,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,40,6,10,,none,,,,,,,2.0,18.6046511627907,0.1628443666157924,57421
195,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,False,28.88888888888889,0.3157460571078989,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,40,6,10,,none,,,,,,,2.0,11.627906976744184,0.3026808315233592,57421
196,MolDev,3siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,58.88888888888889,0.1528735152708281,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,10,,none,,,,,,,3.0,16.27906976744186,0.2271687440426764,1530258
197,MolDev,3siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,False,23.33333333333333,0.4241222697673552,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,10,,none,,,,,,,3.0,9.30232558139535,0.1990709445223922,1530258
198,MolDev,3siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,60.0,0.217558889909033,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,12,none,none,,,,,,,3.0,20.930232558139537,0.3626655808174061,1823208
199,MolDev,3siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,False,30.0,0.5366934578556564,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,12,none,none,,,,,,,3.0,11.627906976744184,0.5306092252890674,1823208
200,MolDev,3siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,61.11111111111112,0.2315712787204818,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,12,10,none,,,,,,,3.0,18.6046511627907,0.4208544337217422,1800903
201,MolDev,3siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,False,38.88888888888889,0.4986043000038578,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,12,10,none,,,,,,,3.0,11.627906976744184,0.5893156843731604,1800903
202,MolDev,3siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,57.77777777777777,0.1836346751401136,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,20,6,12,10,none,,,,,,,3.0,20.930232558139537,0.2603064724471652,398159
203,MolDev,3siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,False,31.11111111111111,0.5792752848080935,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,20,6,12,10,none,,,,,,,3.0,11.627906976744184,0.7023306140400878,398159
204,MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,63.33333333333333,0.1476738090646244,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,10,none,,,,,,,3.0,20.930232558139537,0.1866292310977091,373264
205,MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,False,33.33333333333333,0.394840635097138,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,10,none,,,,,,,3.0,9.30232558139535,0.3043463106404778,373264
206,MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,62.22222222222222,0.1781245161889994,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,1,none,none,,,,,,,3.0,16.27906976744186,0.274138995987363,402157
207,MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,False,17.77777777777778,0.8873938134756135,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,1,none,none,,,,,,,3.0,9.30232558139535,0.907962537375268,402157
208,Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117061a,True,58.88888888888889,0.2193573094607184,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,none,none,,,,,,,3.0,13.953488372093023,0.3258404104888055,771694
209,Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117061a,False,48.888888888888886,0.3117650040715193,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,none,none,,,,,,,3.0,13.953488372093023,0.4046682204059689,771694
210,Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117062a,True,47.77777777777778,0.1848215528880682,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,none,none,,,,,,,3.0,20.930232558139537,0.2726225241261708,767801
211,Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117062a,False,41.11111111111111,0.3430687802641396,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,none,none,,,,,,,3.0,16.27906976744186,0.362929580201545,767801
212,Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117063b,True,52.22222222222223,0.2040401927814652,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,none,none,,,,,,,3.0,16.27906976744186,0.2830247898096888,783955
213,Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117063b,False,30.0,0.4433138930203433,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,none,none,,,,,,,3.0,9.30232558139535,0.4965982919047301,783955
214,Yokogawa_Japan,3siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,56.66666666666666,0.1746163644022142,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,none,none,,,,,,,3.0,23.25581395348837,0.2433831462854067,399392
215,Yokogawa_Japan,3siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,False,47.77777777777778,0.3046431614258841,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,none,none,,,,,,,3.0,18.6046511627907,0.3496472450190681,399392
216,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,True,57.77777777777777,0.1906153991878473,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,1,none,none,,,,,,,3.0,23.25581395348837,0.2916410489375943,1516909
217,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,False,38.88888888888889,0.3240728792452314,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,1,none,none,,,,,,,3.0,18.6046511627907,0.3189960087329475,1516909
218,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,56.66666666666666,0.1745178771606662,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,none,none,,,,,,,3.0,16.27906976744186,0.2400963858957367,368468
219,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,False,10.0,0.5717667681825691,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,none,none,,,,,,,3.0,6.976744186046512,0.5584592512989125,368468
220,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,55.55555555555556,0.1639058061488911,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,none,none,,,,,,,3.0,25.58139534883721,0.2093152386772778,403905
221,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,False,38.88888888888889,0.3296344760006229,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,none,none,,,,,,,3.0,16.27906976744186,0.3346556561054077,403905
222,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,60.0,0.1489501645789112,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,12,none,none,,,,,,,3.0,23.25581395348837,0.1981204668287482,403600
223,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,False,50.0,0.2785050008058308,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,12,none,none,,,,,,,3.0,20.930232558139537,0.3156758597117862,403600
224,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,57.77777777777777,0.1819773593929624,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,none,none,,,,,,,3.0,20.930232558139537,0.2511231735096382,352472
225,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,False,34.44444444444444,0.46431901249701,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,none,none,,,,,,,3.0,13.953488372093023,0.5859098233610502,352472
226,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,55.55555555555556,0.1417065801590396,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,none,none,,,,,,,3.0,18.6046511627907,0.2006477624755029,327204
227,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,False,46.66666666666666,0.2535044271744367,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,none,none,,,,,,,3.0,16.27906976744186,0.2806844309708204,327204
228,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,51.11111111111111,0.152709141488982,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,40,6,12,none,none,,,,,,,3.0,13.953488372093023,0.1908260220878062,86955
229,Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,False,37.77777777777778,0.331899991516037,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,40,6,12,none,none,,,,,,,3.0,11.627906976744184,0.3164079142189128,86955
230,MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,63.33333333333333,0.1553506162307299,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,25.58139534883721,0.2121392874452884,505512
231,MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,False,31.11111111111111,0.4890616041394217,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,9.30232558139535,0.4298780525169833,505512
232,MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,61.11111111111112,0.1894901513795615,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,18.6046511627907,0.2860993546572145,554863
233,MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,False,23.33333333333333,0.596102026888572,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,13.953488372093023,0.6473984747789294,554863
234,Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117061a,True,60.0,0.2250804802360691,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,12,15,none,,,,,,,4.0,18.6046511627907,0.3476400280540247,1000889
235,Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117061a,False,46.66666666666666,0.3242037220009867,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,12,15,none,,,,,,,4.0,13.953488372093023,0.4230747938191899,1000889
236,Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117062a,True,48.888888888888886,0.2046471071103429,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,12,15,none,,,,,,,4.0,16.27906976744186,0.3323689830543314,992836
237,Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117062a,False,24.444444444444443,0.5036366411714416,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,12,15,none,,,,,,,4.0,9.30232558139535,0.4448399798392218,992836
238,Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117063b,True,51.11111111111111,0.2226058738170373,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,12,13,none,,,,,,,4.0,16.27906976744186,0.3201978067170714,1005237
239,Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117063b,False,37.77777777777778,0.3581991844894549,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,12,13,none,,,,,,,4.0,11.627906976744184,0.4635947813363814,1005237
240,Yokogawa_Japan,4siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,55.55555555555556,0.1865286818537425,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,13,none,,,,,,,4.0,20.930232558139537,0.2632065697581828,563579
241,Yokogawa_Japan,4siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,False,14.444444444444445,0.9002285944256415,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,13,none,,,,,,,4.0,11.627906976744184,0.9105174408978262,563579
242,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,57.77777777777777,0.1820887756441176,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,13,none,,,,,,,4.0,18.6046511627907,0.2562344707789082,489988
243,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,False,41.11111111111111,0.348442327363347,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,13,none,,,,,,,4.0,16.27906976744186,0.3685295854529883,489988
244,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,55.55555555555556,0.1804303006355681,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,13,none,,,,,,,4.0,23.25581395348837,0.2443249929881352,544244
245,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,False,38.88888888888889,0.3731600104777531,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,13,none,,,,,,,4.0,18.6046511627907,0.3787599893240276,544244
246,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,60.0,0.1592866990501148,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,15,none,,,,,,,4.0,20.930232558139537,0.2238870082982632,543826
247,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,False,45.55555555555556,0.3251477265176407,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,15,none,,,,,,,4.0,20.930232558139537,0.3563897939822411,543826
248,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,58.88888888888889,0.178408119849201,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,20.930232558139537,0.263909077094257,489099
249,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,False,20.0,0.6190217908292575,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,4.651162790697675,0.8116518047933601,489099
250,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,56.66666666666666,0.1376080415403073,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,18.6046511627907,0.1888417408080814,452567
251,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,False,21.11111111111111,0.6720031892446285,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15,none,,,,,,,4.0,9.30232558139535,0.7904875768293459,452567
252,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,53.333333333333336,0.1920754371504493,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,40,6,12,15,none,,,,,,,4.0,20.930232558139537,0.2305796020194582,116595
253,Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,False,35.55555555555556,0.3462033434853633,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,40,6,12,15,none,,,,,,,4.0,13.953488372093023,0.335594643885908,116595
254,MolDev,Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,60.0,0.1936657295040562,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,1,,none,0.0,no,0.45,dry,,,4.0,23.25581395348837,0.2884734033166303,2014937
255,MolDev,Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,False,38.88888888888889,0.431933363430095,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,1,,none,0.0,no,0.45,dry,,,4.0,11.627906976744184,0.3538244914234092,2014937
256,MolDev,Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,62.22222222222222,0.2723072433033793,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,1,,none,1.0,yes,0.45,dry,,,4.0,23.25581395348837,0.4151250758534685,2413350
257,MolDev,Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,False,51.11111111111111,0.3626461243593133,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,1,,none,1.0,yes,0.45,dry,,,4.0,16.27906976744186,0.469550973951144,2413350
258,MolDev,Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,65.55555555555556,0.2079860350714698,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,3,,none,2.0,yes,0.45,dry,,,4.0,23.25581395348837,0.3714807367639226,2381443
259,MolDev,Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,False,55.55555555555556,0.3287213397940526,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,3,,none,2.0,yes,0.45,dry,,,4.0,20.930232558139537,0.4494219210590637,2381443
260,MolDev,Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,60.0,0.1780724556280612,JUMP-MOA_compound_platemap,Confocal,4,,1,20,6,3,,none,3.0,yes,0.75,dry,,,4.0,23.25581395348837,0.2576304719786915,527841
261,MolDev,Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,False,17.77777777777778,0.9919419605891936,JUMP-MOA_compound_platemap,Confocal,4,,1,20,6,3,,none,3.0,yes,0.75,dry,,,4.0,6.976744186046512,0.9940862721110192,527841
262,MolDev,Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,71.11111111111111,0.1881822509246297,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,1,,none,4.0,no,0.75,dry,,,9.0,25.58139534883721,0.2887656134247692,1101611
263,MolDev,Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,False,57.77777777777777,0.2474125354518501,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,1,,none,4.0,no,0.75,dry,,,9.0,18.6046511627907,0.3093933466624646,1101611
264,MolDev,Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,58.88888888888889,0.3326138623141873,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,1,,none,5.0,yes,0.75,dry,,,9.0,20.930232558139537,0.471835821904234,1253387
265,MolDev,Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,False,50.0,0.3608047149509755,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,1,,none,5.0,yes,0.75,dry,,,9.0,13.953488372093023,0.4554548523267585,1253387
268,Nikon,Scope1_Nikon_10X,BR00117060a10x,True,38.88888888888889,0.2276244233030372,JUMP-MOA_compound_platemap,Widefield,1,,1,10,4,1,,none,7.0,,0.45,dry,,,1.0,16.27906976744186,0.3464191269532116,929255
269,Nikon,Scope1_Nikon_10X,BR00117060a10x,False,25.555555555555557,0.5170880446285023,JUMP-MOA_compound_platemap,Widefield,1,,1,10,4,1,,none,7.0,,0.45,dry,,,1.0,18.6046511627907,0.4723416056320291,929255
270,Nikon,Scope1_Nikon_10X,BR00117061a10x,True,51.13636363636363,0.2475225474564649,JUMP-MOA_compound_platemap,Widefield,1,,1,10,4,1,,none,8.0,,0.45,dry,,,1.0,19.51219512195122,0.3318920607654785,938495
271,Nikon,Scope1_Nikon_10X,BR00117061a10x,False,39.77272727272727,0.363673735759065,JUMP-MOA_compound_platemap,Widefield,1,,1,10,4,1,,none,8.0,,0.45,dry,,,1.0,14.634146341463412,0.4149529048771989,938495
272,Nikon,Scope1_Nikon_10X,BR00117063b10x,True,44.9438202247191,0.1980714852575827,JUMP-MOA_compound_platemap,Widefield,1,,1,10,4,1,,none,10.0,,0.45,dry,,,1.0,14.285714285714285,0.3205357439517729,910533
273,Nikon,Scope1_Nikon_10X,BR00117063b10x,False,29.21348314606741,0.3431986062561682,JUMP-MOA_compound_platemap,Widefield,1,,1,10,4,1,,none,10.0,,0.45,dry,,,1.0,11.904761904761903,0.3624776821694811,910533
274,Nikon,Scope1_Nikon_20X,BR00117061a,True,64.44444444444444,0.2631331610240014,JUMP-MOA_compound_platemap,Widefield,9,,1,20,4,1,,none,11.0,,0.75,dry,,,9.0,23.25581395348837,0.458060673209971,2330204
275,Nikon,Scope1_Nikon_20X,BR00117061a,False,60.0,0.3814294274059565,JUMP-MOA_compound_platemap,Widefield,9,,1,20,4,1,,none,11.0,,0.75,dry,,,9.0,16.27906976744186,0.5782540415084003,2330204
276,Nikon,Scope1_Nikon_20X,BR00117062a,True,61.11111111111112,0.2272799272747976,JUMP-MOA_compound_platemap,Widefield,9,,1,20,4,1,,none,12.0,,0.75,dry,,,9.0,20.930232558139537,0.3539262593782656,2301607
277,Nikon,Scope1_Nikon_20X,BR00117062a,False,44.44444444444444,0.3921087252816147,JUMP-MOA_compound_platemap,Widefield,9,,1,20,4,1,,none,12.0,,0.75,dry,,,9.0,16.27906976744186,0.4990711727348155,2301607
278,Nikon,Scope1_Nikon_20X,BR00117063b,True,53.333333333333336,0.3030686002369088,JUMP-MOA_compound_platemap,Widefield,9,,1,20,4,1,,none,13.0,,0.75,dry,,,9.0,18.6046511627907,0.4523265338992878,2274867
279,Nikon,Scope1_Nikon_20X,BR00117063b,False,45.55555555555556,0.368474189657125,JUMP-MOA_compound_platemap,Widefield,9,,1,20,4,1,,none,13.0,,0.75,dry,,,9.0,16.27906976744186,0.4742101271025074,2274867
280,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P1,True,62.22222222222222,0.2084360563295144,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,14.0,,1.0,water,,,3.0,20.930232558139537,0.3101148028752806,359491
281,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P1,False,52.22222222222223,0.3058642104395926,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,14.0,,1.0,water,,,3.0,16.27906976744186,0.3988872874236624,359491
282,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P2,True,56.66666666666666,0.2121741967238256,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,15.0,,1.0,water,,,3.0,23.25581395348837,0.3157952130873803,368727
283,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P2,False,54.44444444444444,0.3065317509058363,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,15.0,,1.0,water,,,3.0,18.6046511627907,0.4031555867892622,368727
284,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P3,True,61.11111111111112,0.1871729794421741,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,16.0,,1.0,water,,,3.0,20.930232558139537,0.280613835243222,369895
285,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P3,False,52.22222222222223,0.3266878241886891,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,16.0,,1.0,water,,,3.0,16.27906976744186,0.400159342342848,369895
286,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P4,True,61.11111111111112,0.203790851099865,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,17.0,,1.0,water,,,3.0,23.25581395348837,0.3023392552986788,416408
287,PE,Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P4,False,45.55555555555556,0.31199341932616,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,1,,none,17.0,,1.0,water,,,3.0,16.27906976744186,0.3671269355475244,416408
