,assay_plate_barcode,num_features,dropout,n_columns,sphering,percent_replicating,percent_matching
0,CPBroadPhenixCP2,555,(),3529,True,57.77777777777777,23.25581395348837
1,CPBroadPhenixCP2,555,(),3529,False,53.333333333333336,18.6046511627907
2,CPBroadPhenixCP2,429,"('Cytoplasm',)",2364,True,56.66666666666666,23.25581395348837
3,CPBroadPhenixCP2,429,"('Cytoplasm',)",2364,False,47.77777777777778,16.27906976744186
4,CPBroadPhenixCP2,383,"('Nuclei',)",2355,True,54.44444444444444,23.25581395348837
5,CPBroadPhenixCP2,383,"('Nuclei',)",2355,False,47.77777777777778,16.27906976744186
6,CPBroadPhenixCP2,468,"('Cells',)",2348,True,57.77777777777777,25.58139534883721
7,CPBroadPhenixCP2,468,"('Cells',)",2348,False,53.333333333333336,18.6046511627907
8,CPBroadPhenixCP2,258,"('Cells', 'Cytoplasm')",1184,True,54.44444444444444,20.930232558139537
9,CPBroadPhenixCP2,258,"('Cells', 'Cytoplasm')",1184,False,52.22222222222223,18.6046511627907
10,CPBroadPhenixCP2,260,"('Nuclei', 'Cells')",1176,True,55.55555555555556,20.930232558139537
11,CPBroadPhenixCP2,260,"('Nuclei', 'Cells')",1176,False,44.44444444444444,13.953488372093023
12,CPBroadPhenixCP2,256,"('Nuclei', 'Cytoplasm')",1191,True,54.44444444444444,18.6046511627907
13,CPBroadPhenixCP2,256,"('Nuclei', 'Cytoplasm')",1191,False,47.77777777777778,13.953488372093023
14,CPBroadPhenixCP2,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CPBroadPhenixCP2,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_NC_BIN1_1Plane_P4,586,(),3529,True,55.55555555555556,18.6046511627907
1,CP_Broad_Phenix_NC_BIN1_1Plane_P4,586,(),3529,False,40.0,20.930232558139537
2,CP_Broad_Phenix_NC_BIN1_1Plane_P4,448,"('Cytoplasm',)",2364,True,53.333333333333336,18.6046511627907
3,CP_Broad_Phenix_NC_BIN1_1Plane_P4,448,"('Cytoplasm',)",2364,False,45.55555555555556,20.930232558139537
4,CP_Broad_Phenix_NC_BIN1_1Plane_P4,398,"('Nuclei',)",2355,True,51.11111111111111,18.6046511627907
5,CP_Broad_Phenix_NC_BIN1_1Plane_P4,398,"('Nuclei',)",2355,False,27.77777777777778,16.27906976744186
6,CP_Broad_Phenix_NC_BIN1_1Plane_P4,472,"('Cells',)",2348,True,52.22222222222223,20.930232558139537
7,CP_Broad_Phenix_NC_BIN1_1Plane_P4,472,"('Cells',)",2348,False,35.55555555555556,16.27906976744186
8,CP_Broad_Phenix_NC_BIN1_1Plane_P4,269,"('Cells', 'Cytoplasm')",1184,True,48.888888888888886,20.930232558139537
9,CP_Broad_Phenix_NC_BIN1_1Plane_P4,269,"('Cells', 'Cytoplasm')",1184,False,44.44444444444444,23.25581395348837
10,CP_Broad_Phenix_NC_BIN1_1Plane_P4,249,"('Nuclei', 'Cells')",1176,True,47.77777777777778,13.953488372093023
11,CP_Broad_Phenix_NC_BIN1_1Plane_P4,249,"('Nuclei', 'Cells')",1176,False,27.77777777777778,13.953488372093023
12,CP_Broad_Phenix_NC_BIN1_1Plane_P4,258,"('Nuclei', 'Cytoplasm')",1191,True,50.0,16.27906976744186
13,CP_Broad_Phenix_NC_BIN1_1Plane_P4,258,"('Nuclei', 'Cytoplasm')",1191,False,31.11111111111111,16.27906976744186
14,CP_Broad_Phenix_NC_BIN1_1Plane_P4,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_NC_BIN1_1Plane_P4,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_NC_BIN1_1Plane_P1,618,(),3529,True,56.66666666666666,13.953488372093023
1,CP_Broad_Phenix_NC_BIN1_1Plane_P1,618,(),3529,False,42.22222222222222,11.627906976744184
2,CP_Broad_Phenix_NC_BIN1_1Plane_P1,458,"('Cytoplasm',)",2364,True,55.55555555555556,13.953488372093023
3,CP_Broad_Phenix_NC_BIN1_1Plane_P1,458,"('Cytoplasm',)",2364,False,42.22222222222222,11.627906976744184
4,CP_Broad_Phenix_NC_BIN1_1Plane_P1,426,"('Nuclei',)",2355,True,50.0,13.953488372093023
5,CP_Broad_Phenix_NC_BIN1_1Plane_P1,426,"('Nuclei',)",2355,False,36.66666666666666,13.953488372093023
6,CP_Broad_Phenix_NC_BIN1_1Plane_P1,518,"('Cells',)",2348,True,55.55555555555556,13.953488372093023
7,CP_Broad_Phenix_NC_BIN1_1Plane_P1,518,"('Cells',)",2348,False,45.55555555555556,13.953488372093023
8,CP_Broad_Phenix_NC_BIN1_1Plane_P1,273,"('Cells', 'Cytoplasm')",1184,True,54.44444444444444,16.27906976744186
9,CP_Broad_Phenix_NC_BIN1_1Plane_P1,273,"('Cells', 'Cytoplasm')",1184,False,46.66666666666666,20.930232558139537
10,CP_Broad_Phenix_NC_BIN1_1Plane_P1,278,"('Nuclei', 'Cells')",1176,True,47.77777777777778,16.27906976744186
11,CP_Broad_Phenix_NC_BIN1_1Plane_P1,278,"('Nuclei', 'Cells')",1176,False,42.22222222222222,13.953488372093023
12,CP_Broad_Phenix_NC_BIN1_1Plane_P1,267,"('Nuclei', 'Cytoplasm')",1191,True,51.11111111111111,13.953488372093023
13,CP_Broad_Phenix_NC_BIN1_1Plane_P1,267,"('Nuclei', 'Cytoplasm')",1191,False,35.55555555555556,13.953488372093023
14,CP_Broad_Phenix_NC_BIN1_1Plane_P1,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_NC_BIN1_1Plane_P1,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_NC_BIN1_1Plane_P3,616,(),3529,True,52.22222222222223,16.27906976744186
1,CP_Broad_Phenix_NC_BIN1_1Plane_P3,616,(),3529,False,42.22222222222222,11.627906976744184
2,CP_Broad_Phenix_NC_BIN1_1Plane_P3,449,"('Cytoplasm',)",2364,True,50.0,13.953488372093023
3,CP_Broad_Phenix_NC_BIN1_1Plane_P3,449,"('Cytoplasm',)",2364,False,40.0,13.953488372093023
4,CP_Broad_Phenix_NC_BIN1_1Plane_P3,433,"('Nuclei',)",2355,True,48.888888888888886,16.27906976744186
5,CP_Broad_Phenix_NC_BIN1_1Plane_P3,433,"('Nuclei',)",2355,False,34.44444444444444,11.627906976744184
6,CP_Broad_Phenix_NC_BIN1_1Plane_P3,492,"('Cells',)",2348,True,50.0,16.27906976744186
7,CP_Broad_Phenix_NC_BIN1_1Plane_P3,492,"('Cells',)",2348,False,37.77777777777778,11.627906976744184
8,CP_Broad_Phenix_NC_BIN1_1Plane_P3,258,"('Cells', 'Cytoplasm')",1184,True,46.66666666666666,16.27906976744186
9,CP_Broad_Phenix_NC_BIN1_1Plane_P3,258,"('Cells', 'Cytoplasm')",1184,False,42.22222222222222,13.953488372093023
10,CP_Broad_Phenix_NC_BIN1_1Plane_P3,273,"('Nuclei', 'Cells')",1176,True,45.55555555555556,16.27906976744186
11,CP_Broad_Phenix_NC_BIN1_1Plane_P3,273,"('Nuclei', 'Cells')",1176,False,36.66666666666666,11.627906976744184
12,CP_Broad_Phenix_NC_BIN1_1Plane_P3,263,"('Nuclei', 'Cytoplasm')",1191,True,50.0,16.27906976744186
13,CP_Broad_Phenix_NC_BIN1_1Plane_P3,263,"('Nuclei', 'Cytoplasm')",1191,False,32.22222222222222,11.627906976744184
14,CP_Broad_Phenix_NC_BIN1_1Plane_P3,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_NC_BIN1_1Plane_P3,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_NC_BIN1_1Plane_P2,702,(),3529,True,57.77777777777777,18.6046511627907
1,CP_Broad_Phenix_NC_BIN1_1Plane_P2,702,(),3529,False,43.333333333333336,18.6046511627907
2,CP_Broad_Phenix_NC_BIN1_1Plane_P2,491,"('Cytoplasm',)",2364,True,54.44444444444444,23.25581395348837
3,CP_Broad_Phenix_NC_BIN1_1Plane_P2,491,"('Cytoplasm',)",2364,False,46.66666666666666,23.25581395348837
4,CP_Broad_Phenix_NC_BIN1_1Plane_P2,510,"('Nuclei',)",2355,True,51.11111111111111,16.27906976744186
5,CP_Broad_Phenix_NC_BIN1_1Plane_P2,510,"('Nuclei',)",2355,False,42.22222222222222,16.27906976744186
6,CP_Broad_Phenix_NC_BIN1_1Plane_P2,549,"('Cells',)",2348,True,58.88888888888889,23.25581395348837
7,CP_Broad_Phenix_NC_BIN1_1Plane_P2,549,"('Cells',)",2348,False,46.66666666666666,16.27906976744186
8,CP_Broad_Phenix_NC_BIN1_1Plane_P2,282,"('Cells', 'Cytoplasm')",1184,True,50.0,13.953488372093023
9,CP_Broad_Phenix_NC_BIN1_1Plane_P2,282,"('Cells', 'Cytoplasm')",1184,False,44.44444444444444,13.953488372093023
10,CP_Broad_Phenix_NC_BIN1_1Plane_P2,318,"('Nuclei', 'Cells')",1176,True,50.0,18.6046511627907
11,CP_Broad_Phenix_NC_BIN1_1Plane_P2,318,"('Nuclei', 'Cells')",1176,False,42.22222222222222,16.27906976744186
12,CP_Broad_Phenix_NC_BIN1_1Plane_P2,293,"('Nuclei', 'Cytoplasm')",1191,True,47.77777777777778,16.27906976744186
13,CP_Broad_Phenix_NC_BIN1_1Plane_P2,293,"('Nuclei', 'Cytoplasm')",1191,False,42.22222222222222,16.27906976744186
14,CP_Broad_Phenix_NC_BIN1_1Plane_P2,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_NC_BIN1_1Plane_P2,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,Plate3_PCO_6ch_Adaptive_20XPA,510,(),4349,True,54.44444444444444,18.6046511627907
1,Plate3_PCO_6ch_Adaptive_20XPA,510,(),4349,False,20.0,6.976744186046512
2,Plate3_PCO_6ch_Adaptive_20XPA,413,"('Cytoplasm',)",2910,True,55.55555555555556,18.6046511627907
3,Plate3_PCO_6ch_Adaptive_20XPA,413,"('Cytoplasm',)",2910,False,20.0,6.976744186046512
4,Plate3_PCO_6ch_Adaptive_20XPA,359,"('Nuclei',)",2903,True,56.66666666666666,13.953488372093023
5,Plate3_PCO_6ch_Adaptive_20XPA,359,"('Nuclei',)",2903,False,11.11111111111111,4.651162790697675
6,Plate3_PCO_6ch_Adaptive_20XPA,441,"('Cells',)",2896,True,58.88888888888889,18.6046511627907
7,Plate3_PCO_6ch_Adaptive_20XPA,441,"('Cells',)",2896,False,20.0,6.976744186046512
8,Plate3_PCO_6ch_Adaptive_20XPA,239,"('Cells', 'Cytoplasm')",1457,True,58.88888888888889,20.930232558139537
9,Plate3_PCO_6ch_Adaptive_20XPA,239,"('Cells', 'Cytoplasm')",1457,False,34.44444444444444,16.27906976744186
10,Plate3_PCO_6ch_Adaptive_20XPA,256,"('Nuclei', 'Cells')",1450,True,56.66666666666666,16.27906976744186
11,Plate3_PCO_6ch_Adaptive_20XPA,256,"('Nuclei', 'Cells')",1450,False,10.0,6.976744186046512
12,Plate3_PCO_6ch_Adaptive_20XPA,256,"('Nuclei', 'Cytoplasm')",1464,True,54.44444444444444,18.6046511627907
13,Plate3_PCO_6ch_Adaptive_20XPA,256,"('Nuclei', 'Cytoplasm')",1464,False,12.22222222222222,4.651162790697675
14,Plate3_PCO_6ch_Adaptive_20XPA,11,"('Nuclei', 'Cells', 'Cytoplasm')",11,True,0.0,0.0
15,Plate3_PCO_6ch_Adaptive_20XPA,11,"('Nuclei', 'Cells', 'Cytoplasm')",11,False,0.0,0.0
0,BR00117063b,376,(),2818,True,52.22222222222223,16.27906976744186
1,BR00117063b,376,(),2818,False,40.0,11.627906976744184
2,BR00117063b,290,"('Cytoplasm',)",1890,True,51.11111111111111,13.953488372093023
3,BR00117063b,290,"('Cytoplasm',)",1890,False,41.11111111111111,11.627906976744184
4,BR00117063b,277,"('Nuclei',)",1881,True,43.333333333333336,16.27906976744186
5,BR00117063b,277,"('Nuclei',)",1881,False,33.33333333333333,11.627906976744184
6,BR00117063b,308,"('Cells',)",1874,True,51.11111111111111,13.953488372093023
7,BR00117063b,308,"('Cells',)",1874,False,34.44444444444444,9.30232558139535
8,BR00117063b,153,"('Cells', 'Cytoplasm')",947,True,52.22222222222223,16.27906976744186
9,BR00117063b,153,"('Cells', 'Cytoplasm')",947,False,42.22222222222222,16.27906976744186
10,BR00117063b,182,"('Nuclei', 'Cells')",939,True,44.44444444444444,11.627906976744184
11,BR00117063b,182,"('Nuclei', 'Cells')",939,False,27.77777777777778,11.627906976744184
12,BR00117063b,193,"('Nuclei', 'Cytoplasm')",954,True,46.66666666666666,13.953488372093023
13,BR00117063b,193,"('Nuclei', 'Cytoplasm')",954,False,36.66666666666666,11.627906976744184
14,BR00117063b,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,BR00117063b,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,BR00117061a,349,(),2818,True,57.77777777777777,16.27906976744186
1,BR00117061a,349,(),2818,False,47.77777777777778,13.953488372093023
2,BR00117061a,285,"('Cytoplasm',)",1890,True,53.333333333333336,18.6046511627907
3,BR00117061a,285,"('Cytoplasm',)",1890,False,48.888888888888886,13.953488372093023
4,BR00117061a,254,"('Nuclei',)",1881,True,51.11111111111111,13.953488372093023
5,BR00117061a,254,"('Nuclei',)",1881,False,45.55555555555556,16.27906976744186
6,BR00117061a,287,"('Cells',)",1874,True,58.88888888888889,18.6046511627907
7,BR00117061a,287,"('Cells',)",1874,False,48.888888888888886,18.6046511627907
8,BR00117061a,152,"('Cells', 'Cytoplasm')",947,True,55.55555555555556,20.930232558139537
9,BR00117061a,152,"('Cells', 'Cytoplasm')",947,False,52.22222222222223,16.27906976744186
10,BR00117061a,173,"('Nuclei', 'Cells')",939,True,54.44444444444444,18.6046511627907
11,BR00117061a,173,"('Nuclei', 'Cells')",939,False,43.333333333333336,11.627906976744184
12,BR00117061a,180,"('Nuclei', 'Cytoplasm')",954,True,50.0,13.953488372093023
13,BR00117061a,180,"('Nuclei', 'Cytoplasm')",954,False,47.77777777777778,18.6046511627907
14,BR00117061a,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,BR00117061a,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,BR00117062a,388,(),2818,True,46.66666666666666,16.27906976744186
1,BR00117062a,388,(),2818,False,42.22222222222222,16.27906976744186
2,BR00117062a,304,"('Cytoplasm',)",1890,True,45.55555555555556,23.25581395348837
3,BR00117062a,304,"('Cytoplasm',)",1890,False,38.88888888888889,16.27906976744186
4,BR00117062a,285,"('Nuclei',)",1881,True,47.77777777777778,13.953488372093023
5,BR00117062a,285,"('Nuclei',)",1881,False,36.66666666666666,16.27906976744186
6,BR00117062a,316,"('Cells',)",1874,True,48.888888888888886,16.27906976744186
7,BR00117062a,316,"('Cells',)",1874,False,46.66666666666666,13.953488372093023
8,BR00117062a,157,"('Cells', 'Cytoplasm')",947,True,47.77777777777778,18.6046511627907
9,BR00117062a,157,"('Cells', 'Cytoplasm')",947,False,47.77777777777778,16.27906976744186
10,BR00117062a,186,"('Nuclei', 'Cells')",939,True,48.888888888888886,16.27906976744186
11,BR00117062a,186,"('Nuclei', 'Cells')",939,False,37.77777777777778,13.953488372093023
12,BR00117062a,195,"('Nuclei', 'Cytoplasm')",954,True,43.333333333333336,13.953488372093023
13,BR00117062a,195,"('Nuclei', 'Cytoplasm')",954,False,35.55555555555556,13.953488372093023
14,BR00117062a,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,BR00117062a,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,Plate3_PCO_6ch_4site_20XPA_Crestz,562,(),4357,True,57.77777777777777,20.930232558139537
1,Plate3_PCO_6ch_4site_20XPA_Crestz,562,(),4357,False,30.0,13.953488372093023
2,Plate3_PCO_6ch_4site_20XPA_Crestz,425,"('Cytoplasm',)",2916,True,55.55555555555556,20.930232558139537
3,Plate3_PCO_6ch_4site_20XPA_Crestz,425,"('Cytoplasm',)",2916,False,28.88888888888889,13.953488372093023
4,Plate3_PCO_6ch_4site_20XPA_Crestz,414,"('Nuclei',)",2909,True,55.55555555555556,20.930232558139537
5,Plate3_PCO_6ch_4site_20XPA_Crestz,414,"('Nuclei',)",2909,False,26.666666666666668,6.976744186046512
6,Plate3_PCO_6ch_4site_20XPA_Crestz,465,"('Cells',)",2902,True,60.0,20.930232558139537
7,Plate3_PCO_6ch_4site_20XPA_Crestz,465,"('Cells',)",2902,False,44.44444444444444,18.6046511627907
8,Plate3_PCO_6ch_4site_20XPA_Crestz,233,"('Cells', 'Cytoplasm')",1461,True,55.55555555555556,16.27906976744186
9,Plate3_PCO_6ch_4site_20XPA_Crestz,233,"('Cells', 'Cytoplasm')",1461,False,44.44444444444444,18.6046511627907
10,Plate3_PCO_6ch_4site_20XPA_Crestz,281,"('Nuclei', 'Cells')",1454,True,55.55555555555556,23.25581395348837
11,Plate3_PCO_6ch_4site_20XPA_Crestz,281,"('Nuclei', 'Cells')",1454,False,44.44444444444444,18.6046511627907
12,Plate3_PCO_6ch_4site_20XPA_Crestz,284,"('Nuclei', 'Cytoplasm')",1468,True,52.22222222222223,18.6046511627907
13,Plate3_PCO_6ch_4site_20XPA_Crestz,284,"('Nuclei', 'Cytoplasm')",1468,False,28.88888888888889,11.627906976744184
14,Plate3_PCO_6ch_4site_20XPA_Crestz,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,Plate3_PCO_6ch_4site_20XPA_Crestz,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_C_BIN1_P1,524,(),3529,True,54.44444444444444,13.953488372093023
1,CP_Broad_Phenix_C_BIN1_P1,524,(),3529,False,28.88888888888889,13.953488372093023
2,CP_Broad_Phenix_C_BIN1_P1,429,"('Cytoplasm',)",2364,True,55.55555555555556,16.27906976744186
3,CP_Broad_Phenix_C_BIN1_P1,429,"('Cytoplasm',)",2364,False,27.77777777777778,11.627906976744184
4,CP_Broad_Phenix_C_BIN1_P1,353,"('Nuclei',)",2355,True,56.66666666666666,16.27906976744186
5,CP_Broad_Phenix_C_BIN1_P1,353,"('Nuclei',)",2355,False,26.666666666666668,9.30232558139535
6,CP_Broad_Phenix_C_BIN1_P1,419,"('Cells',)",2348,True,55.55555555555556,20.930232558139537
7,CP_Broad_Phenix_C_BIN1_P1,419,"('Cells',)",2348,False,42.22222222222222,9.30232558139535
8,CP_Broad_Phenix_C_BIN1_P1,256,"('Cells', 'Cytoplasm')",1184,True,54.44444444444444,16.27906976744186
9,CP_Broad_Phenix_C_BIN1_P1,256,"('Cells', 'Cytoplasm')",1184,False,45.55555555555556,20.930232558139537
10,CP_Broad_Phenix_C_BIN1_P1,213,"('Nuclei', 'Cells')",1176,True,55.55555555555556,20.930232558139537
11,CP_Broad_Phenix_C_BIN1_P1,213,"('Nuclei', 'Cells')",1176,False,36.66666666666666,11.627906976744184
12,CP_Broad_Phenix_C_BIN1_P1,261,"('Nuclei', 'Cytoplasm')",1191,True,53.333333333333336,18.6046511627907
13,CP_Broad_Phenix_C_BIN1_P1,261,"('Nuclei', 'Cytoplasm')",1191,False,27.77777777777778,11.627906976744184
14,CP_Broad_Phenix_C_BIN1_P1,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_C_BIN1_P1,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_C_BIN1_P2,550,(),3529,True,57.77777777777777,23.25581395348837
1,CP_Broad_Phenix_C_BIN1_P2,550,(),3529,False,53.333333333333336,20.930232558139537
2,CP_Broad_Phenix_C_BIN1_P2,430,"('Cytoplasm',)",2364,True,56.66666666666666,23.25581395348837
3,CP_Broad_Phenix_C_BIN1_P2,430,"('Cytoplasm',)",2364,False,51.11111111111111,16.27906976744186
4,CP_Broad_Phenix_C_BIN1_P2,386,"('Nuclei',)",2355,True,55.55555555555556,23.25581395348837
5,CP_Broad_Phenix_C_BIN1_P2,386,"('Nuclei',)",2355,False,51.11111111111111,13.953488372093023
6,CP_Broad_Phenix_C_BIN1_P2,450,"('Cells',)",2348,True,56.66666666666666,23.25581395348837
7,CP_Broad_Phenix_C_BIN1_P2,450,"('Cells',)",2348,False,51.11111111111111,18.6046511627907
8,CP_Broad_Phenix_C_BIN1_P2,259,"('Cells', 'Cytoplasm')",1184,True,54.44444444444444,25.58139534883721
9,CP_Broad_Phenix_C_BIN1_P2,259,"('Cells', 'Cytoplasm')",1184,False,53.333333333333336,20.930232558139537
10,CP_Broad_Phenix_C_BIN1_P2,242,"('Nuclei', 'Cells')",1176,True,53.333333333333336,20.930232558139537
11,CP_Broad_Phenix_C_BIN1_P2,242,"('Nuclei', 'Cells')",1176,False,43.333333333333336,18.6046511627907
12,CP_Broad_Phenix_C_BIN1_P2,261,"('Nuclei', 'Cytoplasm')",1191,True,54.44444444444444,20.930232558139537
13,CP_Broad_Phenix_C_BIN1_P2,261,"('Nuclei', 'Cytoplasm')",1191,False,47.77777777777778,16.27906976744186
14,CP_Broad_Phenix_C_BIN1_P2,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_C_BIN1_P2,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_C_BIN1_P4,522,(),3529,True,58.88888888888889,23.25581395348837
1,CP_Broad_Phenix_C_BIN1_P4,522,(),3529,False,47.77777777777778,20.930232558139537
2,CP_Broad_Phenix_C_BIN1_P4,418,"('Cytoplasm',)",2364,True,57.77777777777777,23.25581395348837
3,CP_Broad_Phenix_C_BIN1_P4,418,"('Cytoplasm',)",2364,False,44.44444444444444,25.58139534883721
4,CP_Broad_Phenix_C_BIN1_P4,375,"('Nuclei',)",2355,True,55.55555555555556,13.953488372093023
5,CP_Broad_Phenix_C_BIN1_P4,375,"('Nuclei',)",2355,False,43.333333333333336,11.627906976744184
6,CP_Broad_Phenix_C_BIN1_P4,437,"('Cells',)",2348,True,61.11111111111112,23.25581395348837
7,CP_Broad_Phenix_C_BIN1_P4,437,"('Cells',)",2348,False,47.77777777777778,20.930232558139537
8,CP_Broad_Phenix_C_BIN1_P4,261,"('Cells', 'Cytoplasm')",1184,True,56.66666666666666,20.930232558139537
9,CP_Broad_Phenix_C_BIN1_P4,261,"('Cells', 'Cytoplasm')",1184,False,47.77777777777778,20.930232558139537
10,CP_Broad_Phenix_C_BIN1_P4,232,"('Nuclei', 'Cells')",1176,True,57.77777777777777,13.953488372093023
11,CP_Broad_Phenix_C_BIN1_P4,232,"('Nuclei', 'Cells')",1176,False,46.66666666666666,13.953488372093023
12,CP_Broad_Phenix_C_BIN1_P4,266,"('Nuclei', 'Cytoplasm')",1191,True,54.44444444444444,11.627906976744184
13,CP_Broad_Phenix_C_BIN1_P4,266,"('Nuclei', 'Cytoplasm')",1191,False,37.77777777777778,20.930232558139537
14,CP_Broad_Phenix_C_BIN1_P4,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_C_BIN1_P4,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,CP_Broad_Phenix_C_BIN1_P3,506,(),3529,True,57.77777777777777,20.930232558139537
1,CP_Broad_Phenix_C_BIN1_P3,506,(),3529,False,48.888888888888886,13.953488372093023
2,CP_Broad_Phenix_C_BIN1_P3,400,"('Cytoplasm',)",2364,True,57.77777777777777,20.930232558139537
3,CP_Broad_Phenix_C_BIN1_P3,400,"('Cytoplasm',)",2364,False,48.888888888888886,13.953488372093023
4,CP_Broad_Phenix_C_BIN1_P3,351,"('Nuclei',)",2355,True,55.55555555555556,18.6046511627907
5,CP_Broad_Phenix_C_BIN1_P3,351,"('Nuclei',)",2355,False,50.0,16.27906976744186
6,CP_Broad_Phenix_C_BIN1_P3,421,"('Cells',)",2348,True,58.88888888888889,20.930232558139537
7,CP_Broad_Phenix_C_BIN1_P3,421,"('Cells',)",2348,False,51.11111111111111,13.953488372093023
8,CP_Broad_Phenix_C_BIN1_P3,235,"('Cells', 'Cytoplasm')",1184,True,56.66666666666666,23.25581395348837
9,CP_Broad_Phenix_C_BIN1_P3,235,"('Cells', 'Cytoplasm')",1184,False,48.888888888888886,11.627906976744184
10,CP_Broad_Phenix_C_BIN1_P3,227,"('Nuclei', 'Cells')",1176,True,55.55555555555556,18.6046511627907
11,CP_Broad_Phenix_C_BIN1_P3,227,"('Nuclei', 'Cells')",1176,False,45.55555555555556,16.27906976744186
12,CP_Broad_Phenix_C_BIN1_P3,250,"('Nuclei', 'Cytoplasm')",1191,True,53.333333333333336,16.27906976744186
13,CP_Broad_Phenix_C_BIN1_P3,250,"('Nuclei', 'Cytoplasm')",1191,False,45.55555555555556,13.953488372093023
14,CP_Broad_Phenix_C_BIN1_P3,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,CP_Broad_Phenix_C_BIN1_P3,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,BR00117063b,456,(),2818,True,45.55555555555556,11.627906976744184
1,BR00117063b,456,(),2818,False,37.77777777777778,11.627906976744184
2,BR00117063b,345,"('Cytoplasm',)",1890,True,44.44444444444444,11.627906976744184
3,BR00117063b,345,"('Cytoplasm',)",1890,False,35.55555555555556,11.627906976744184
4,BR00117063b,323,"('Nuclei',)",1881,True,37.77777777777778,13.953488372093023
5,BR00117063b,323,"('Nuclei',)",1881,False,35.55555555555556,13.953488372093023
6,BR00117063b,375,"('Cells',)",1874,True,46.66666666666666,11.627906976744184
7,BR00117063b,375,"('Cells',)",1874,False,37.77777777777778,11.627906976744184
8,BR00117063b,195,"('Cells', 'Cytoplasm')",947,True,42.22222222222222,11.627906976744184
9,BR00117063b,195,"('Cells', 'Cytoplasm')",947,False,38.88888888888889,13.953488372093023
10,BR00117063b,205,"('Nuclei', 'Cells')",939,True,36.66666666666666,13.953488372093023
11,BR00117063b,205,"('Nuclei', 'Cells')",939,False,37.77777777777778,11.627906976744184
12,BR00117063b,209,"('Nuclei', 'Cytoplasm')",954,True,42.22222222222222,13.953488372093023
13,BR00117063b,209,"('Nuclei', 'Cytoplasm')",954,False,31.11111111111111,13.953488372093023
14,BR00117063b,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,True,0.0,0.0
15,BR00117063b,13,"('Nuclei', 'Cells', 'Cytoplasm')",13,False,0.0,0.0
0,BR00117061a,446,(),2818,True,51.11111111111111,16.27906976744186
1,BR00117061a,446,(),2818,False,40.0,16.27906976744186
2,BR00117061a,342,"('Cytoplasm',)",1890,True,48.888888888888886,16.27906976744186
3,BR00117061a,342,"('Cytoplasm',)",1890,False,37.77777777777778,18.6046511627907
4,BR00117061a,305,"('Nuclei',)",1881,True,48.888888888888886,16.27906976744186
5,BR00117061a,305,"('Nuclei',)",1881,False,34.44444444444444,9.30232558139535
6,BR00117061a,361,"('Cells',)",1874,True,52.22222222222223,13.953488372093023
7,BR00117061a,361,"('Cells',)",1874,False,48.888888888888886,16.27906976744186
8,BR00117061a,205,"('Cells', 'Cytoplasm')",947,True,45.55555555555556,13.953488372093023
9,BR00117061a,205,"('Cells', 'Cytoplasm')",947,False,44.44444444444444,20.930232558139537
